Date,Vendor,Campaign,Impressions,Clicks,Spend,Conversions,Site Visits,Funnel,CTR,CPC,CPA,CVR
2025-02-07,YouTube,Campaign 3,41662,1656,1352.025107,70,1829,Upper,0.03974845182660458,0.8164402820048309,19.314644385714285,0.042270531400966184
2024-10-16,Google,Campaign 4,12306,890,511.8513802,51,989,Lower,0.07232244433609622,0.5751139103370786,10.03630157254902,0.05730337078651685
2024-07-11,Meta,Campaign 5,31356,1257,683.7580402,56,1494,Upper,0.040088021431305014,0.5439602547334924,12.209965003571428,0.04455051710421639
2024-11-12,Google,Campaign 2,23740,1800,709.130583,69,1996,Lower,0.07582139848357203,0.393961435,10.277254826086956,0.03833333333333333
2024-10-03,Roku,Campaign 2,47163,3379,669.9950659,183,3425,Middle,0.07164514555901873,0.19828205560816808,3.661175223497268,0.05415803492157443
2024-10-20,Meta,Campaign 1,21090,931,1602.0633,40,1222,Upper,0.044144144144144144,1.720798388829216,40.0515825,0.04296455424274973
2024-08-09,LinkedIn,Campaign 2,22312,680,569.2199824,41,858,Middle,0.030476873431337398,0.8370882094117648,13.88341420487805,0.060294117647058824
2024-05-28,Verizon DSP,Campaign 4,26642,1310,1116.747894,66,1500,Middle,0.04917048269649426,0.8524793083969466,16.92042263636364,0.050381679389312976
2025-01-16,Google,Campaign 2,10748,816,895.5927786,35,893,Lower,0.07592110160029773,1.0975401698529412,25.588365102857143,0.0428921568627451
2024-08-18,Google,Campaign 3,39499,1873,1227.422486,91,1994,Lower,0.04741892199802527,0.655324338494394,13.488159186813187,0.048585157501334755
2024-08-24,LinkedIn,Campaign 3,36630,366,1692.924376,20,405,Middle,0.009991809991809993,4.625476437158469,84.6462188,0.0546448087431694
2025-03-08,Meta,Campaign 3,28955,1238,612.2284184,66,1524,Upper,0.04275600069072699,0.49453022487883685,9.276188157575758,0.05331179321486268
2025-01-02,Meta,Campaign 2,8036,209,1861.045975,13,430,Upper,0.026007964161274266,8.904526196172249,143.1573826923077,0.06220095693779904
2025-03-15,Google,Campaign 2,32143,2384,1194.720022,126,2530,Lower,0.07416855925084777,0.5011409488255033,9.481904936507936,0.05285234899328859
2025-02-10,TikTok,Campaign 1,27743,1698,708.1990693,84,1707,Middle,0.06120462819449951,0.4170783682567727,8.430941301190476,0.04946996466431095
2025-01-28,Meta,Campaign 5,43458,1001,1925.89003,45,1130,Upper,0.02303373371991348,1.923966063936064,42.79755622222222,0.04495504495504495
2025-01-06,YouTube,Campaign 1,18729,373,193.4782439,20,543,Upper,0.01991563884884404,0.518708428686327,9.673912195,0.05361930294906166
2025-01-29,Meta,Campaign 4,22402,555,1055.326979,32,825,Upper,0.024774573698776895,1.9014900522522522,32.97896809375,0.05765765765765766
2025-04-09,Google,Campaign 3,39365,3124,948.131393,171,3275,Lower,0.07935983741902705,0.30349916549295775,5.5446280292397665,0.05473751600512164
2024-09-04,Meta,Campaign 2,37680,845,463.520668,48,1119,Upper,0.02242569002123142,0.5485451692307692,9.656680583333333,0.05680473372781065
2025-02-04,YouTube,Campaign 5,23921,1324,780.3727184,61,1620,Upper,0.05534885665314995,0.5894053764350453,12.792995383606558,0.04607250755287009
2024-05-24,Google,Campaign 5,41515,1063,329.4005916,57,1227,Lower,0.025605202938696857,0.3098782611476952,5.778957747368421,0.053621825023518345
2024-07-24,Google,Campaign 2,34911,1771,445.0633974,84,1826,Lower,0.050728996591332245,0.25130626617730095,5.298373778571428,0.04743083003952569
2025-05-09,Meta,Campaign 1,17383,267,241.4829925,11,427,Upper,0.015359834320888223,0.9044306835205992,21.952999318181817,0.04119850187265917
2025-03-13,LinkedIn,Campaign 5,31679,672,1437.488063,26,815,Middle,0.02121279080779065,2.1391191413690476,55.288002423076925,0.03869047619047619
2024-11-06,YouTube,Campaign 1,21837,944,1408.670634,43,1041,Upper,0.04322938132527362,1.492235841101695,32.759782186046515,0.045550847457627115
2025-01-27,YouTube,Campaign 2,40195,1114,963.3932962,69,1314,Upper,0.027714889911680557,0.8648054723518851,13.96222168405797,0.06193895870736086
2025-01-26,YouTube,Campaign 1,5815,327,586.5983013,18,544,Upper,0.05623387790197765,1.7938785972477065,32.58879451666667,0.05504587155963303
2025-02-06,YouTube,Campaign 3,20349,1110,168.6363863,46,1241,Upper,0.05454813504349108,0.15192467234234233,3.666008397826087,0.04144144144144144
2025-03-28,Google,Campaign 2,13797,939,237.471182,53,1167,Lower,0.06805827353772559,0.25289795740149096,4.480588339622641,0.05644302449414271
2024-09-09,Meta,Campaign 2,8540,377,1766.345461,20,669,Upper,0.04414519906323185,4.685266474801061,88.31727305,0.05305039787798409
2024-10-28,Meta,Campaign 5,45468,2434,1646.850279,136,2654,Upper,0.05353215448227325,0.6766024153656532,12.109193227941176,0.05587510271158587
2024-07-19,TikTok,Campaign 5,14329,1034,1226.302555,67,1110,Middle,0.07216135110614837,1.1859792601547388,18.303023208955224,0.06479690522243714
2024-07-10,Meta,Campaign 5,15832,166,425.8776888,8,421,Upper,0.01048509348155634,2.5655282457831325,53.2347111,0.04819277108433735
2024-09-19,Google,Campaign 3,17134,324,1167.346747,15,326,Lower,0.01890977004785806,3.6029220586419757,77.82311646666668,0.046296296296296294
2025-02-02,YouTube,Campaign 3,10202,476,428.5708396,25,748,Upper,0.046657518133699276,0.900358906722689,17.142833584,0.052521008403361345
2024-07-26,Google,Campaign 4,12806,299,120.1771143,13,391,Lower,0.023348430423239107,0.40193014816053513,9.244393407692307,0.043478260869565216
2024-08-10,YouTube,Campaign 2,17122,711,763.6701958,37,726,Upper,0.04152552271930849,1.0740790376933895,20.63973502162162,0.052039381153305204
2025-05-04,TikTok,Campaign 5,7660,242,533.0734519,15,282,Middle,0.03159268929503917,2.202782859090909,35.53823012666667,0.06198347107438017
2024-10-13,Google,Campaign 2,24553,887,1302.065843,45,916,Lower,0.03612593165804586,1.467943453213078,28.934796511111113,0.05073280721533258
2024-12-16,Google,Campaign 1,9917,193,1394.451407,9,246,Lower,0.019461530704850256,7.225136823834197,154.93904522222223,0.046632124352331605
2024-06-09,Meta,Campaign 3,24920,1771,1233.143261,94,1811,Upper,0.07106741573033708,0.6962977193675889,13.118545329787233,0.05307735742518351
2024-09-19,LinkedIn,Campaign 4,19981,287,1996.082227,10,326,Middle,0.014363645463190031,6.954990337979094,199.6082227,0.03484320557491289
2024-07-17,Meta,Campaign 1,14426,865,674.4271456,33,939,Upper,0.05996118120061001,0.7796845613872833,20.43718623030303,0.03815028901734104
2024-10-03,Google,Campaign 2,13485,143,1497.039622,4,160,Lower,0.01060437523173897,10.468808545454545,374.2599055,0.027972027972027972
2025-03-21,TikTok,Campaign 3,41796,2932,1243.669444,119,3018,Middle,0.07015025361278591,0.4241710245566167,10.451003731092438,0.04058663028649386
2025-02-13,Meta,Campaign 5,17571,928,1381.748626,38,953,Upper,0.0528142962836492,1.4889532607758622,36.361805947368424,0.040948275862068964
2024-08-23,Meta,Campaign 1,35283,410,746.3531124,20,573,Upper,0.01162032706969362,1.8203734448780486,37.31765562,0.04878048780487805
2025-03-22,Meta,Campaign 3,20193,1417,1062.078141,67,1590,Upper,0.07017283216956371,0.7495258581510232,15.851912552238806,0.04728299223712068
2024-06-18,Meta,Campaign 2,18237,433,822.3236237,26,684,Upper,0.02374294017656413,1.899130770669746,31.62783168076923,0.06004618937644342
2025-01-16,Roku,Campaign 2,45051,3169,1335.109818,162,3319,Middle,0.07034250072140463,0.4213031928053013,8.24141862962963,0.05112022720100978
2024-10-15,LinkedIn,Campaign 1,22020,1293,1026.11878,66,1489,Middle,0.05871934604904632,0.7935953441608662,15.547254242424243,0.05104408352668213
2024-09-21,Google,Campaign 1,34823,2758,618.1752537,124,2835,Lower,0.07920052838641128,0.2241389607324148,4.985284304032258,0.044960116026105876
2024-06-28,Meta,Campaign 1,48504,2021,590.3452603,106,2143,Upper,0.041666666666666664,0.2921055221672439,5.569294908490566,0.05244928253339931
2024-11-23,Meta,Campaign 4,22184,809,503.2704319,37,947,Upper,0.03646772448611612,0.6220895326328801,13.601903564864864,0.04573547589616811
2024-08-23,Meta,Campaign 5,38080,2678,1562.525787,136,2721,Upper,0.07032563025210084,0.583467433532487,11.489160198529412,0.05078416728902166
2025-04-05,YouTube,Campaign 3,15819,993,1581.678253,54,1011,Upper,0.06277261520955812,1.5928280493454179,29.29033801851852,0.054380664652567974
2024-10-30,Google,Campaign 2,9220,405,372.509527,20,410,Lower,0.04392624728850325,0.9197766098765432,18.62547635,0.04938271604938271
2024-08-09,YouTube,Campaign 2,15143,1147,1295.735369,62,1445,Upper,0.07574456844746748,1.1296733818657367,20.898957564516127,0.05405405405405406
2025-01-13,Meta,Campaign 5,41075,2365,411.8515408,125,2468,Upper,0.05757760194765672,0.17414441471458775,3.2948123264,0.052854122621564484
2024-07-09,YouTube,Campaign 1,29657,1309,464.1616103,75,1550,Upper,0.04413797754324443,0.35459252123758594,6.188821470666666,0.057295645530939646
2024-08-25,Meta,Campaign 1,27145,484,1777.002814,29,732,Upper,0.01783017130226561,3.671493417355372,61.27595910344827,0.05991735537190083
2024-11-08,Meta,Campaign 2,26316,1097,237.3928241,59,1221,Upper,0.04168566651466788,0.2164018451230629,4.0236071881355935,0.053783044667274384
2024-07-20,TikTok,Campaign 5,17399,1043,1520.180335,62,1167,Middle,0.05994597390654635,1.4575075119846597,24.519037661290323,0.059443911792905084
2025-03-10,TikTok,Campaign 2,17906,1285,799.6032086,59,1329,Middle,0.0717636546409025,0.622259306303502,13.552596755932203,0.045914396887159536
2024-10-12,YouTube,Campaign 1,44414,1778,1310.280014,96,1922,Upper,0.04003242220921331,0.7369403903262092,13.648750145833333,0.05399325084364454
2024-06-06,Roku,Campaign 3,19332,1026,468.9016289,52,1071,Middle,0.05307262569832402,0.4570191314814815,9.017339017307693,0.050682261208576995
2024-06-16,LinkedIn,Campaign 1,19452,757,1912.856846,38,1000,Middle,0.03891630680649805,2.5268914742404225,50.33833805263158,0.05019815059445178
2024-05-27,Meta,Campaign 3,12878,300,496.1567902,15,553,Upper,0.023295542786146917,1.6538559673333333,33.07711934666666,0.05
2024-08-26,Roku,Campaign 4,21966,351,1426.486318,23,495,Middle,0.015979240644632613,4.064063584045584,62.02114426086956,0.06552706552706553
2024-12-16,Google,Campaign 5,22720,948,1629.369625,35,1181,Lower,0.041725352112676056,1.7187443301687764,46.55341785714286,0.03691983122362869
2024-07-25,Verizon DSP,Campaign 4,41544,506,1624.134678,27,778,Middle,0.012179857500481417,3.209752328063241,60.153136222222216,0.0533596837944664
2025-04-21,YouTube,Campaign 1,13964,155,1242.180959,11,294,Upper,0.011099971354912632,8.014070703225807,112.92554172727273,0.07096774193548387
2025-02-21,Meta,Campaign 5,7948,364,1379.898359,21,467,Upper,0.04579768495218923,3.7909295576923077,65.70944566666667,0.057692307692307696
2024-06-19,Google,Campaign 1,34192,841,749.245811,46,1005,Lower,0.024596396817969116,0.8908987051129608,16.287952413043477,0.054696789536266346
2024-11-25,YouTube,Campaign 5,28129,1613,1457.204048,84,1880,Upper,0.057342955668527144,0.9034123050216988,17.347667238095237,0.052076875387476754
2025-02-16,LinkedIn,Campaign 5,21149,217,167.272346,14,396,Middle,0.010260532412880042,0.7708403041474654,11.948024714285713,0.06451612903225806
2025-02-11,YouTube,Campaign 1,11675,131,401.6278802,7,187,Upper,0.011220556745182013,3.0658616809160306,57.37541145714285,0.05343511450381679
2024-11-02,LinkedIn,Campaign 1,31273,2174,1531.421803,120,2324,Middle,0.06951683560899179,0.7044258523459062,12.761848358333333,0.05519779208831647
2025-03-13,Google,Campaign 5,27168,1172,334.9356427,60,1193,Lower,0.043138987043580684,0.2857812651023891,5.582260711666667,0.051194539249146756
2024-06-25,Meta,Campaign 5,16125,1156,812.9634659,72,1401,Upper,0.07168992248062016,0.7032555933391003,11.29115924861111,0.06228373702422145
2024-10-13,LinkedIn,Campaign 1,25640,1634,694.1256999,77,1702,Middle,0.06372854914196568,0.42480152992656056,9.014619479220778,0.047123623011015914
2024-10-12,TikTok,Campaign 1,47713,2073,770.3323288,84,2229,Middle,0.04344727851948106,0.3716026670525808,9.170622961904762,0.04052098408104197
2025-02-27,Google,Campaign 2,21181,1058,1878.802194,52,1173,Lower,0.04995042726972287,1.7758054763705104,36.13081142307693,0.04914933837429111
2024-10-01,Google,Campaign 2,48348,2088,1450.52134,95,2354,Lower,0.04318689501116903,0.6946941283524904,15.268645684210526,0.04549808429118774
2025-01-23,Google,Campaign 2,44227,2890,1648.63968,168,3043,Lower,0.06534469893956181,0.5704635570934256,9.813331428571429,0.05813148788927336
2025-03-20,Meta,Campaign 4,22047,1522,1133.000322,82,1804,Upper,0.06903433573728852,0.7444154546649147,13.817077097560977,0.05387647831800263
2024-09-23,LinkedIn,Campaign 5,39676,3062,1139.930333,170,3166,Middle,0.07717511845952213,0.37228293043762245,6.7054725470588235,0.05551926845199216
2024-06-13,Google,Campaign 3,34509,486,803.0346094,39,648,Lower,0.014083282621924716,1.6523345872427984,20.59063101025641,0.08024691358024691
2024-06-07,Meta,Campaign 4,20013,1539,1904.666588,76,1814,Upper,0.07690001499025634,1.237600122157245,25.06140247368421,0.04938271604938271
2025-01-22,Google,Campaign 5,39810,1219,1296.822017,58,1457,Lower,0.03062044712383823,1.0638408671041837,22.35900029310345,0.0475799835931091
2024-12-21,LinkedIn,Campaign 3,39874,811,517.7311217,39,1062,Middle,0.02033906806440287,0.6383860933415536,13.275156966666668,0.04808877928483354
2024-07-07,Google,Campaign 2,41611,2203,1878.841069,105,2218,Lower,0.052942731489269666,0.8528556827054018,17.89372446666667,0.04766227871084884
2025-03-01,Meta,Campaign 3,34308,1775,335.5603712,98,1909,Upper,0.05173720415063542,0.18904809645070425,3.4240854204081637,0.0552112676056338
2024-09-14,Meta,Campaign 1,9909,706,1685.197883,32,904,Upper,0.07124836007669795,2.386965839943343,52.66243384375,0.0453257790368272
2024-12-28,Verizon DSP,Campaign 1,43177,627,724.2883006,29,734,Middle,0.014521620307107951,1.1551647537480063,24.97545864137931,0.046251993620414676
2024-07-04,Google,Campaign 5,37645,2567,337.4152339,143,2595,Lower,0.06818966662239341,0.1314434101675107,2.35954709020979,0.05570705103233346
2024-08-21,YouTube,Campaign 4,24612,1829,132.2553101,86,1946,Upper,0.07431334308467415,0.07231017501366867,1.5378524430232559,0.047020229633679606
2025-04-11,YouTube,Campaign 2,20535,821,1732.710328,27,938,Upper,0.039980521061602145,2.110487610231425,64.17445659259259,0.03288672350791717
2025-02-28,Meta,Campaign 5,47485,578,1325.823432,22,722,Upper,0.012172264925766032,2.2938121660899653,60.26470145454545,0.03806228373702422
2025-05-04,Google,Campaign 2,9264,308,302.7273392,14,490,Lower,0.033246977547495685,0.9828809714285714,21.62338137142857,0.045454545454545456
2025-02-03,LinkedIn,Campaign 1,23383,1234,1398.506289,61,1421,Middle,0.05277338237180858,1.1333114173419772,22.926332606557377,0.04943273905996758
2025-02-19,Google,Campaign 4,25609,853,1352.863612,41,953,Lower,0.03330860244445312,1.5860065791324738,32.99667346341464,0.04806565064478312
2024-05-14,YouTube,Campaign 4,32133,1455,1932.8712,73,1629,Upper,0.045280552702828866,1.3284338144329897,26.47768767123288,0.05017182130584193
2024-06-03,Google,Campaign 1,16322,211,828.7419971,9,251,Lower,0.01292733733611077,3.9276871900473935,92.08244412222223,0.04265402843601896
2024-07-17,Meta,Campaign 3,33238,2195,321.761587,112,2221,Upper,0.06603887117155063,0.14658842232346242,2.8728713125,0.0510250569476082
2024-12-10,Meta,Campaign 4,40726,2701,568.5564225,131,2808,Upper,0.06632126896822668,0.2104984903739356,4.34012536259542,0.04850055534987042
2025-01-03,Google,Campaign 3,14952,936,1943.698777,49,1163,Lower,0.06260032102728733,2.0766012574786323,39.66732197959184,0.05235042735042735
2024-05-29,Google,Campaign 2,39712,2060,799.7728001,104,2101,Lower,0.05187348912167607,0.3882392233495146,7.690123077884616,0.05048543689320388
2024-05-26,Google,Campaign 4,47625,1743,858.8201739,76,1863,Lower,0.036598425196850394,0.4927252862306368,11.30026544605263,0.04360298336201951
2024-05-19,Meta,Campaign 1,8134,383,266.9375911,25,407,Upper,0.04708630440127858,0.6969649898172324,10.677503644000002,0.06527415143603134
2025-04-12,Google,Campaign 3,15727,572,1338.515347,28,637,Lower,0.036370572900108096,2.3400617954545453,47.804119535714285,0.04895104895104895
2024-12-20,Meta,Campaign 2,39241,2302,1870.838557,120,2519,Upper,0.05866313294768227,0.8127013714161598,15.590321308333333,0.052128583840139006
2024-08-24,Google,Campaign 2,11990,279,359.4549161,17,318,Lower,0.023269391159299418,1.2883688749103943,21.144406829411764,0.06093189964157706
2024-05-13,Google,Campaign 4,30524,1421,905.4545597,63,1508,Lower,0.04655353164722841,0.6371953270232231,14.372294598412699,0.04433497536945813
2025-02-23,Meta,Campaign 4,42523,1144,1675.469011,45,1338,Upper,0.026903087740752063,1.4645708138111888,37.23264468888889,0.039335664335664336
2025-01-14,Meta,Campaign 5,37456,1439,553.4401879,65,1719,Upper,0.03841841093549765,0.384600547533009,8.514464429230769,0.045170257123002086
2024-08-11,Meta,Campaign 5,42823,676,1693.451042,28,855,Upper,0.015785909441188146,2.505105091715976,60.480394357142856,0.04142011834319527
2025-03-22,Meta,Campaign 4,31707,1138,561.6404188,54,1305,Upper,0.03589112814205065,0.4935328811950791,10.400748496296297,0.04745166959578207
2025-03-20,YouTube,Campaign 5,48914,2527,448.5523419,128,2638,Upper,0.051662100830028215,0.1775038946972695,3.50431517109375,0.05065294815987337
2024-12-12,Meta,Campaign 1,38071,2023,1637.201504,107,2271,Upper,0.05313755877176854,0.8092938724666338,15.30094863551402,0.052891744933267426
2024-06-24,Google,Campaign 1,15393,783,436.1683923,32,981,Lower,0.05086727733385305,0.5570477551724138,13.630262259375,0.04086845466155811
2024-07-25,TikTok,Campaign 5,41758,2737,1870.253915,123,2887,Middle,0.06554432683557641,0.6833225849470222,15.205316382113821,0.04493971501644136
2025-01-09,Meta,Campaign 4,39167,2818,1582.154361,136,3057,Upper,0.07194832384405239,0.561445834279631,11.633487948529412,0.0482611781405252
2024-06-30,YouTube,Campaign 1,36454,1368,162.4853115,59,1427,Upper,0.03752674603610029,0.1187758125,2.7539883305084745,0.04312865497076023
2025-05-11,Roku,Campaign 2,44638,2627,1661.40957,130,2870,Middle,0.05885120301088759,0.6324360753711458,12.780073615384616,0.04948610582413399
2025-03-24,LinkedIn,Campaign 4,29199,1749,690.1964122,92,1941,Middle,0.05989931162026097,0.39462344894225276,7.5021349152173915,0.052601486563750716
2024-12-20,TikTok,Campaign 3,23861,647,1317.777664,33,769,Middle,0.027115376555886174,2.0367506398763524,39.932656484848486,0.05100463678516229
2025-04-27,Google,Campaign 3,8598,604,728.1984859,29,743,Lower,0.07024889509188183,1.2056266322847682,25.11029261724138,0.048013245033112585
2024-10-03,Meta,Campaign 4,27998,1249,1458.028751,61,1545,Upper,0.04461032930923638,1.1673568863090473,23.902110672131148,0.0488390712570056
2025-04-06,Google,Campaign 5,26179,779,847.9765387,35,934,Lower,0.029756675197677527,1.0885449790757382,24.227901105714285,0.044929396662387676
2024-12-07,Meta,Campaign 1,15733,1247,679.0254086,69,1433,Upper,0.07926015381681815,0.5445271921411388,9.840947950724637,0.05533279871692061
2024-08-19,Google,Campaign 1,34225,1636,121.9193631,89,1756,Lower,0.04780131482834186,0.07452283808068459,1.3698804842696628,0.054400977995110025
2024-11-16,Google,Campaign 4,5291,173,780.2132039,13,205,Lower,0.032697032697032696,4.509902912716763,60.0164003,0.07514450867052024
2024-09-03,TikTok,Campaign 2,35868,1095,241.2742256,52,1316,Middle,0.03052860488457678,0.22034175853881277,4.639888953846154,0.047488584474885846
2024-11-03,Google,Campaign 5,20702,1023,1868.593724,65,1038,Lower,0.049415515409139216,1.826582330400782,28.747595753846156,0.0635386119257087
2025-02-07,Meta,Campaign 2,12425,685,1834.238231,39,798,Upper,0.055130784708249496,2.6777200452554744,47.03174951282051,0.05693430656934306
2024-07-14,Google,Campaign 4,5318,366,1553.421975,17,653,Lower,0.06882286573899962,4.244322336065574,91.37776323529411,0.04644808743169399
2025-02-20,LinkedIn,Campaign 4,5478,201,521.9752889,12,424,Middle,0.03669222343921139,2.5968919845771143,43.49794074166667,0.05970149253731343
2024-12-23,Meta,Campaign 2,28503,2039,1770.411068,110,2294,Upper,0.07153632950917448,0.8682741873467386,16.094646072727272,0.053948013732221675
2024-10-20,Google,Campaign 3,45487,3024,1021.351395,165,3152,Lower,0.06648053289950975,0.3377484771825397,6.190008454545454,0.054563492063492064
2024-06-17,Google,Campaign 4,30145,2039,321.0498712,102,2151,Lower,0.067639741250622,0.15745457145659636,3.147547756862745,0.05002452182442374
2024-09-30,Roku,Campaign 5,35330,2801,1113.963848,153,3063,Middle,0.07928106425134447,0.39770219493038206,7.280809464052288,0.05462334880399857
2025-03-26,LinkedIn,Campaign 2,14803,683,375.7104862,28,959,Middle,0.04613929608863068,0.5500885595900439,13.41823165,0.040995607613469986
2024-11-24,Meta,Campaign 3,46831,1634,1424.395673,81,1859,Upper,0.034891418077769,0.8717231780905753,17.5851317654321,0.04957160342717258
2024-10-10,TikTok,Campaign 2,45986,641,202.3617967,32,652,Middle,0.013939024920628018,0.31569703073322936,6.323806146875,0.0499219968798752
2025-02-05,Google,Campaign 3,32365,820,1881.800692,31,934,Lower,0.025336011123126834,2.294878892682927,60.70324812903226,0.03780487804878049
2025-04-21,Google,Campaign 3,40826,1011,1699.2707,47,1096,Lower,0.024763631019448392,1.680782096933729,36.15469574468085,0.04648862512363996
2024-06-21,Google,Campaign 5,33151,2392,1289.114818,133,2566,Lower,0.07215468613314832,0.5389275994983278,9.692592616541354,0.05560200668896321
2025-01-05,Meta,Campaign 4,7965,442,1837.156521,27,737,Upper,0.05549278091650973,4.156462717194571,68.04283411111112,0.06108597285067873
2024-12-20,Verizon DSP,Campaign 3,5290,72,1987.650633,5,185,Middle,0.013610586011342156,27.606258791666665,397.5301266,0.06944444444444445
2025-02-17,Meta,Campaign 4,5564,58,1426.978385,7,164,Upper,0.010424155283968369,24.603075603448275,203.854055,0.1206896551724138
2024-12-23,Meta,Campaign 5,47507,2448,1427.921178,121,2609,Upper,0.05152924832130002,0.5833011348039215,11.80100147107438,0.0494281045751634
2024-10-13,Meta,Campaign 4,5938,147,602.5626687,8,440,Upper,0.024755810037049512,4.099065773469388,75.3203335875,0.05442176870748299
2025-02-16,Meta,Campaign 1,29924,1240,1233.659865,72,1397,Upper,0.04143831038631199,0.9948869879032258,17.134164791666667,0.05806451612903226
2025-04-30,Google,Campaign 3,15235,1045,577.7613194,55,1087,Lower,0.06859205776173286,0.5528816453588518,10.504751261818182,0.05263157894736842
2024-06-20,LinkedIn,Campaign 5,14550,236,224.7963352,17,386,Middle,0.016219931271477663,0.9525268440677965,13.223313835294118,0.07203389830508475
2024-12-15,LinkedIn,Campaign 2,26656,747,199.7603753,29,784,Middle,0.028023709483793516,0.26741683440428377,6.888288803448275,0.038821954484605084
2025-01-11,Google,Campaign 5,42665,2701,1417.404571,134,2951,Lower,0.06330716043595452,0.5247702965568308,10.577646052238807,0.04961125509070714
2024-08-29,TikTok,Campaign 3,38346,2786,1751.647563,131,3043,Middle,0.07265425337714494,0.628732075735822,13.371355442748092,0.047020818377602296
2024-07-12,Meta,Campaign 5,46901,3536,837.0461968,184,3686,Upper,0.07539284876655082,0.23672120950226244,4.549164113043478,0.05203619909502263
2024-11-26,Meta,Campaign 2,49638,1999,1573.558243,84,2119,Upper,0.04027156613884524,0.7871727078539269,18.732836226190475,0.04202101050525263
2025-02-12,YouTube,Campaign 1,44173,531,1373.567195,30,545,Upper,0.012020917755189821,2.5867555461393597,45.78557316666667,0.05649717514124294
2024-10-31,Google,Campaign 3,16892,725,1667.393504,49,932,Lower,0.04291972531375799,2.299853108965517,34.02843885714285,0.06758620689655172
2025-02-08,Google,Campaign 3,44544,2440,1073.731099,133,2480,Lower,0.05477729885057471,0.4400537290983607,8.073166157894738,0.05450819672131148
2025-02-07,Meta,Campaign 5,49016,1394,697.4481338,68,1671,Upper,0.02843969316141668,0.5003214733142037,10.256590202941178,0.04878048780487805
2024-06-23,TikTok,Campaign 4,38610,1106,1955.272904,50,1295,Middle,0.028645428645428645,1.7678778517179023,39.10545808,0.045207956600361664
2024-11-17,Google,Campaign 4,27294,1475,1943.223811,70,1679,Lower,0.05404118121198798,1.317439871864407,27.76034015714286,0.04745762711864407
2025-01-27,Meta,Campaign 2,34211,1847,198.4088758,91,1999,Upper,0.053988483236385956,0.1074222391987006,2.1803173164835163,0.049269085002707096
2024-10-11,Meta,Campaign 1,39320,1639,684.8932218,64,1682,Upper,0.04168362156663276,0.41787261854789504,10.701456590625,0.039048200122025624
2024-09-20,Verizon DSP,Campaign 1,19387,1232,952.5693079,74,1331,Middle,0.06354773817506576,0.7731893732954546,12.872558214864865,0.060064935064935064
2024-09-03,LinkedIn,Campaign 5,6851,226,779.6142336,11,316,Middle,0.03298788498029485,3.4496205026548674,70.87402123636365,0.048672566371681415
2024-12-20,Google,Campaign 5,37326,1054,1768.067185,51,1179,Lower,0.028237689546160852,1.6774830977229602,34.66798401960784,0.04838709677419355
2024-07-05,YouTube,Campaign 4,35888,2310,1252.025364,103,2486,Upper,0.0643669193045029,0.5420023220779221,12.155586058252428,0.04458874458874459
2025-04-15,Meta,Campaign 1,41863,1257,297.3244815,65,1286,Upper,0.030026515061032415,0.23653498926014319,4.574222792307692,0.05171042163882259
2025-03-04,LinkedIn,Campaign 1,9238,512,653.7399245,27,679,Middle,0.055423251786100886,1.2768357900390626,24.212589796296296,0.052734375
2024-06-23,Roku,Campaign 1,5381,308,420.7905184,7,356,Middle,0.05723843151830515,1.3662029818181818,60.1129312,0.022727272727272728
2024-08-13,Roku,Campaign 2,13648,653,817.9524956,36,939,Middle,0.04784583821805393,1.2526071908116385,22.720902655555555,0.055130168453292494
2025-01-27,LinkedIn,Campaign 2,6313,291,508.7379606,23,515,Middle,0.046095358783462693,1.7482404144329897,22.119041765217393,0.07903780068728522
2025-02-17,YouTube,Campaign 5,22282,905,1410.755039,55,972,Upper,0.04061574364958262,1.558845346961326,25.650091618181815,0.06077348066298342
2025-05-03,Meta,Campaign 4,24603,1594,872.8254164,72,1839,Upper,0.06478884688859082,0.5475692700125471,12.122575227777778,0.0451693851944793
2024-11-20,Google,Campaign 3,40245,2161,692.3500629,105,2369,Lower,0.05369611131817617,0.320384110550671,6.593810122857143,0.048588616381304954
2024-09-14,TikTok,Campaign 4,42384,598,1876.914405,28,842,Middle,0.014109097772744432,3.1386528511705687,67.03265732142857,0.046822742474916385
2025-03-04,LinkedIn,Campaign 2,21641,1393,1096.627791,75,1574,Middle,0.06436855967838824,0.7872417738693467,14.621703879999998,0.05384063173007897
2025-04-25,Verizon DSP,Campaign 2,29448,2339,1233.067101,117,2603,Middle,0.07942814452594403,0.5271770418982471,10.539035051282053,0.050021376656690895
2025-04-18,Meta,Campaign 5,23602,1879,1547.504126,93,2145,Upper,0.07961189729683925,0.8235785662586482,16.639829311827956,0.0494944119212347
2024-06-16,Google,Campaign 3,33622,1567,893.5208376,80,1712,Lower,0.04660638867408245,0.5702111280153159,11.16901047,0.05105296745373325
2024-06-28,TikTok,Campaign 1,44532,2472,687.5521198,126,2576,Middle,0.055510644031258424,0.27813597079288027,5.456762855555556,0.050970873786407765
2024-10-12,Meta,Campaign 3,45927,562,310.2114268,26,679,Upper,0.012236810590720055,0.5519776277580072,11.931208723076924,0.046263345195729534
2025-01-05,Google,Campaign 3,40629,1436,1841.255948,73,1554,Lower,0.035344212262177266,1.2822116629526463,25.22268421917808,0.05083565459610028
